vgs ,M0:vearly vds 0  (V),M0:vearly vds 0.1  (V),M0:vearly vds 0.2  (V),M0:vearly vds 0.3  (V),M0:vearly vds 0.4  (V),M0:vearly vds 0.5  (V),M0:vearly vds 0.6  (V),M0:vearly vds 0.7  (V),M0:vearly vds 0.8  (V),M0:vearly vds 0.9  (V),M0:vearly vds 1  (V),M0:vearly vds 1.1  (V),M0:vearly vds 1.2  (V),M0:vdsat vds 0 ,M0:vdsat vds 0.1 ,M0:vdsat vds 0.2 ,M0:vdsat vds 0.3 ,M0:vdsat vds 0.4 ,M0:vdsat vds 0.5 ,M0:vdsat vds 0.6 ,M0:vdsat vds 0.7 ,M0:vdsat vds 0.8 ,M0:vdsat vds 0.9 ,M0:vdsat vds 1 ,M0:vdsat vds 1.1 ,M0:vdsat vds 1.2 ,M0:self_gain vds 0 ,M0:self_gain vds 0.1 ,M0:self_gain vds 0.2 ,M0:self_gain vds 0.3 ,M0:self_gain vds 0.4 ,M0:self_gain vds 0.5 ,M0:self_gain vds 0.6 ,M0:self_gain vds 0.7 ,M0:self_gain vds 0.8 ,M0:self_gain vds 0.9 ,M0:self_gain vds 1 ,M0:self_gain vds 1.1 ,M0:self_gain vds 1.2 ,M0:region vds 0 ,M0:region vds 0.1 ,M0:region vds 0.2 ,M0:region vds 0.3 ,M0:region vds 0.4 ,M0:region vds 0.5 ,M0:region vds 0.6 ,M0:region vds 0.7 ,M0:region vds 0.8 ,M0:region vds 0.9 ,M0:region vds 1 ,M0:region vds 1.1 ,M0:region vds 1.2 ,M0:id vds 0 ,M0:id vds 0.1 ,M0:id vds 0.2 ,M0:id vds 0.3 ,M0:id vds 0.4 ,M0:id vds 0.5 ,M0:id vds 0.6 ,M0:id vds 0.7 ,M0:id vds 0.8 ,M0:id vds 0.9 ,M0:id vds 1 ,M0:id vds 1.1 ,M0:id vds 1.2 ,M0:gmoverid vds 0 ,M0:gmoverid vds 0.1 ,M0:gmoverid vds 0.2 ,M0:gmoverid vds 0.3 ,M0:gmoverid vds 0.4 ,M0:gmoverid vds 0.5 ,M0:gmoverid vds 0.6 ,M0:gmoverid vds 0.7 ,M0:gmoverid vds 0.8 ,M0:gmoverid vds 0.9 ,M0:gmoverid vds 1 ,M0:gmoverid vds 1.1 ,M0:gmoverid vds 1.2 ,M0:gmbs vds 0 ,M0:gmbs vds 0.1 ,M0:gmbs vds 0.2 ,M0:gmbs vds 0.3 ,M0:gmbs vds 0.4 ,M0:gmbs vds 0.5 ,M0:gmbs vds 0.6 ,M0:gmbs vds 0.7 ,M0:gmbs vds 0.8 ,M0:gmbs vds 0.9 ,M0:gmbs vds 1 ,M0:gmbs vds 1.1 ,M0:gmbs vds 1.2 ,M0:gm vds 0 ,M0:gm vds 0.1 ,M0:gm vds 0.2 ,M0:gm vds 0.3 ,M0:gm vds 0.4 ,M0:gm vds 0.5 ,M0:gm vds 0.6 ,M0:gm vds 0.7 ,M0:gm vds 0.8 ,M0:gm vds 0.9 ,M0:gm vds 1 ,M0:gm vds 1.1 ,M0:gm vds 1.2 ,M0:gds vds 0 ,M0:gds vds 0.1 ,M0:gds vds 0.2 ,M0:gds vds 0.3 ,M0:gds vds 0.4 ,M0:gds vds 0.5 ,M0:gds vds 0.6 ,M0:gds vds 0.7 ,M0:gds vds 0.8 ,M0:gds vds 0.9 ,M0:gds vds 1 ,M0:gds vds 1.1 ,M0:gds vds 1.2 ,M0:ft vds 0 ,M0:ft vds 0.1 ,M0:ft vds 0.2 ,M0:ft vds 0.3 ,M0:ft vds 0.4 ,M0:ft vds 0.5 ,M0:ft vds 0.6 ,M0:ft vds 0.7 ,M0:ft vds 0.8 ,M0:ft vds 0.9 ,M0:ft vds 1 ,M0:ft vds 1.1 ,M0:ft vds 1.2 ,M0:csb vds 0 ,M0:csb vds 0.1 ,M0:csb vds 0.2 ,M0:csb vds 0.3 ,M0:csb vds 0.4 ,M0:csb vds 0.5 ,M0:csb vds 0.6 ,M0:csb vds 0.7 ,M0:csb vds 0.8 ,M0:csb vds 0.9 ,M0:csb vds 1 ,M0:csb vds 1.1 ,M0:csb vds 1.2 ,M0:cgs vds 0 ,M0:cgs vds 0.1 ,M0:cgs vds 0.2 ,M0:cgs vds 0.3 ,M0:cgs vds 0.4 ,M0:cgs vds 0.5 ,M0:cgs vds 0.6 ,M0:cgs vds 0.7 ,M0:cgs vds 0.8 ,M0:cgs vds 0.9 ,M0:cgs vds 1 ,M0:cgs vds 1.1 ,M0:cgs vds 1.2 ,M0:cgb vds 0 ,M0:cgb vds 0.1 ,M0:cgb vds 0.2 ,M0:cgb vds 0.3 ,M0:cgb vds 0.4 ,M0:cgb vds 0.5 ,M0:cgb vds 0.6 ,M0:cgb vds 0.7 ,M0:cgb vds 0.8 ,M0:cgb vds 0.9 ,M0:cgb vds 1 ,M0:cgb vds 1.1 ,M0:cgb vds 1.2 ,M0:cgd vds 0 ,M0:cgd vds 0.1 ,M0:cgd vds 0.2 ,M0:cgd vds 0.3 ,M0:cgd vds 0.4 ,M0:cgd vds 0.5 ,M0:cgd vds 0.6 ,M0:cgd vds 0.7 ,M0:cgd vds 0.8 ,M0:cgd vds 0.9 ,M0:cgd vds 1 ,M0:cgd vds 1.1 ,M0:cgd vds 1.2 ,M0:cds vds 0 ,M0:cds vds 0.1 ,M0:cds vds 0.2 ,M0:cds vds 0.3 ,M0:cds vds 0.4 ,M0:cds vds 0.5 ,M0:cds vds 0.6 ,M0:cds vds 0.7 ,M0:cds vds 0.8 ,M0:cds vds 0.9 ,M0:cds vds 1 ,M0:cds vds 1.1 ,M0:cds vds 1.2 ,M0:cdb vds 0 ,M0:cdb vds 0.1 ,M0:cdb vds 0.2 ,M0:cdb vds 0.3 ,M0:cdb vds 0.4 ,M0:cdb vds 0.5 ,M0:cdb vds 0.6 ,M0:cdb vds 0.7 ,M0:cdb vds 0.8 ,M0:cdb vds 0.9 ,M0:cdb vds 1 ,M0:cdb vds 1.1 ,M0:cdb vds 1.2 
0.000,0.000,200.6E-3,334.6E-3,351.8E-3,358.1E-3,361.9E-3,364.9E-3,367.5E-3,369.9E-3,372.2E-3,374.5E-3,376.6E-3,378.7E-3,101.4E-3,101.5E-3,101.7E-3,102.0E-3,102.2E-3,102.4E-3,102.6E-3,102.9E-3,103.1E-3,103.3E-3,103.5E-3,103.8E-3,104.0E-3,0.000,5.304,8.828,9.260,9.403,9.481,9.536,9.580,9.619,9.655,9.688,9.718,9.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.524E-51,1.890E-9,2.687E-9,3.591E-9,4.760E-9,6.285E-9,8.278E-9,10.88E-9,14.28E-9,18.70E-9,24.45E-9,31.92E-9,41.61E-9,0.000,26.44,26.38,26.32,26.26,26.20,26.13,26.07,26.00,25.94,25.87,25.80,25.74,0.000,4.840E-9,6.734E-9,8.783E-9,11.35E-9,14.62E-9,18.77E-9,24.03E-9,30.71E-9,39.16E-9,49.83E-9,63.28E-9,80.20E-9,0.000,49.96E-9,70.88E-9,94.48E-9,124.9E-9,164.5E-9,216.0E-9,283.2E-9,370.5E-9,483.8E-9,630.8E-9,821.1E-9,1.067E-6,37.84E-9,9.418E-9,8.030E-9,10.20E-9,13.28E-9,17.35E-9,22.66E-9,29.56E-9,38.51E-9,50.11E-9,65.11E-9,84.50E-9,109.5E-9,0.000,9.261E6,13.26E6,17.82E6,23.70E6,31.37E6,41.37E6,54.40E6,71.37E6,93.42E6,122.0E6,159.1E6,207.1E6,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,365.9E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,133.8E-18,365.9E-18,358.8E-18,351.0E-18,344.3E-18,339.0E-18,334.8E-18,331.4E-18,328.7E-18,326.5E-18,324.6E-18,323.0E-18,321.6E-18,320.3E-18,-796.5E-24,-1.048E-21,-1.045E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,-1.044E-21,942.7E-18,886.6E-18,841.1E-18,802.9E-18,770.3E-18,742.0E-18,717.1E-18,695.1E-18,675.4E-18,657.7E-18,641.6E-18,627.0E-18,613.6E-18
50.00E-3,0.000,201.6E-3,338.1E-3,355.9E-3,362.3E-3,366.3E-3,369.4E-3,372.2E-3,374.7E-3,377.2E-3,379.6E-3,382.0E-3,384.3E-3,101.5E-3,101.6E-3,101.8E-3,102.0E-3,102.2E-3,102.5E-3,102.7E-3,102.9E-3,103.1E-3,103.3E-3,103.6E-3,103.8E-3,104.0E-3,0.000,5.351,8.956,9.403,9.549,9.629,9.685,9.730,9.769,9.805,9.838,9.869,9.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,3.000,3.000,3.000,3.000,-13.23E-15,7.107E-9,10.08E-9,13.42E-9,17.73E-9,23.33E-9,30.61E-9,40.10E-9,52.41E-9,68.39E-9,89.09E-9,115.9E-9,150.4E-9,0.000,26.55,26.49,26.42,26.35,26.29,26.22,26.14,26.07,26.00,25.92,25.84,25.75,0.000,17.42E-9,24.17E-9,31.42E-9,40.48E-9,51.94E-9,66.45E-9,84.80E-9,108.0E-9,137.1E-9,173.8E-9,219.7E-9,277.2E-9,0.000,188.7E-9,266.9E-9,354.6E-9,467.1E-9,613.0E-9,802.3E-9,1.048E-6,1.366E-6,1.777E-6,2.307E-6,2.991E-6,3.870E-6,142.5E-9,35.25E-9,29.80E-9,37.71E-9,48.92E-9,63.66E-9,82.84E-9,107.7E-9,139.8E-9,181.2E-9,234.5E-9,303.1E-9,391.1E-9,0.000,34.88E6,49.80E6,66.73E6,88.54E6,116.8E6,153.6E6,201.4E6,263.2E6,343.3E6,446.8E6,580.2E6,751.9E6,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,368.7E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,129.5E-18,368.7E-18,362.6E-18,354.9E-18,347.5E-18,341.5E-18,336.7E-18,333.0E-18,330.0E-18,327.6E-18,325.5E-18,323.8E-18,322.2E-18,320.9E-18,-4.508E-21,-5.925E-21,-5.907E-21,-5.902E-21,-5.900E-21,-5.899E-21,-5.899E-21,-5.899E-21,-5.899E-21,-5.899E-21,-5.899E-21,-5.899E-21,-5.899E-21,942.7E-18,886.6E-18,841.1E-18,802.9E-18,770.3E-18,742.0E-18,717.1E-18,695.1E-18,675.4E-18,657.7E-18,641.6E-18,627.0E-18,613.6E-18
100.0E-3,0.000,202.6E-3,342.0E-3,360.4E-3,367.2E-3,371.4E-3,374.8E-3,377.8E-3,380.7E-3,383.6E-3,386.5E-3,389.5E-3,392.7E-3,101.5E-3,101.6E-3,101.8E-3,102.0E-3,102.3E-3,102.5E-3,102.7E-3,102.9E-3,103.2E-3,103.4E-3,103.6E-3,103.9E-3,104.1E-3,0.000,5.394,9.085,9.547,9.698,9.780,9.836,9.882,9.921,9.958,9.991,10.02,10.05,0.000,0.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,-50.80E-15,26.86E-9,37.96E-9,50.39E-9,66.31E-9,86.93E-9,113.6E-9,148.2E-9,193.0E-9,250.7E-9,325.1E-9,420.6E-9,543.2E-9,0.000,26.63,26.56,26.49,26.41,26.33,26.25,26.16,26.06,25.96,25.85,25.72,25.59,0.000,63.20E-9,87.41E-9,113.2E-9,145.3E-9,185.7E-9,236.5E-9,300.4E-9,380.5E-9,480.6E-9,605.4E-9,760.4E-9,952.1E-9,0.000,715.1E-9,1.008E-6,1.335E-6,1.751E-6,2.289E-6,2.982E-6,3.877E-6,5.028E-6,6.507E-6,8.400E-6,10.82E-6,13.90E-6,539.2E-9,132.6E-9,111.0E-9,139.8E-9,180.6E-9,234.0E-9,303.2E-9,392.3E-9,506.8E-9,653.5E-9,840.8E-9,1.080E-6,1.383E-6,0.000,132.0E6,187.7E6,250.6E6,331.5E6,436.0E6,571.1E6,745.3E6,969.9E6,1.258E9,1.628E9,2.101E9,2.704E9,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,370.8E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,125.6E-18,370.8E-18,365.9E-18,358.8E-18,351.0E-18,344.3E-18,339.0E-18,334.8E-18,331.4E-18,328.7E-18,326.5E-18,324.6E-18,323.0E-18,321.6E-18,-25.68E-21,-33.71E-21,-33.60E-21,-33.57E-21,-33.56E-21,-33.56E-21,-33.55E-21,-33.55E-21,-33.55E-21,-33.55E-21,-33.55E-21,-33.55E-21,-33.55E-21,942.7E-18,886.6E-18,841.1E-18,802.9E-18,770.3E-18,742.0E-18,717.1E-18,695.1E-18,675.4E-18,657.7E-18,641.6E-18,627.0E-18,613.6E-18
150.0E-3,0.000,203.6E-3,346.7E-3,366.2E-3,373.5E-3,378.4E-3,382.5E-3,386.3E-3,390.3E-3,394.5E-3,399.1E-3,404.0E-3,409.5E-3,101.6E-3,101.7E-3,101.9E-3,102.1E-3,102.3E-3,102.6E-3,102.8E-3,103.0E-3,103.3E-3,103.5E-3,103.8E-3,104.1E-3,104.3E-3,0.000,5.426,9.212,9.693,9.848,9.932,9.989,10.03,10.07,10.11,10.14,10.17,10.20,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,-117.2E-15,101.8E-9,143.4E-9,189.5E-9,248.2E-9,323.9E-9,421.2E-9,546.4E-9,706.9E-9,912.1E-9,1.174E-6,1.505E-6,1.925E-6,0.000,26.65,26.57,26.47,26.37,26.25,26.12,25.97,25.81,25.63,25.41,25.17,24.90,0.000,230.3E-9,317.2E-9,408.8E-9,521.8E-9,662.6E-9,838.0E-9,1.056E-6,1.325E-6,1.657E-6,2.062E-6,2.555E-6,3.148E-6,0.000,2.712E-6,3.809E-6,5.016E-6,6.545E-6,8.501E-6,11.00E-6,14.19E-6,18.25E-6,23.37E-6,29.82E-6,37.89E-6,47.92E-6,2.044E-6,499.8E-9,413.5E-9,517.5E-9,664.6E-9,855.9E-9,1.101E-6,1.414E-6,1.811E-6,2.312E-6,2.941E-6,3.726E-6,4.700E-6,0.000,499.9E6,707.2E6,939.7E6,1.237E9,1.618E9,2.106E9,2.729E9,3.521E9,4.524E9,5.787E9,7.369E9,9.336E9,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,942.7E-18,372.6E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,372.7E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,122.0E-18,372.6E-18,368.7E-18,362.6E-18,354.9E-18,347.5E-18,341.5E-18,336.7E-18,333.0E-18,330.0E-18,327.6E-18,325.5E-18,323.8E-18,322.2E-18,-147.0E-21,-192.7E-21,-192.1E-21,-191.9E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,-191.8E-21,942.7E-18,886.7E-18,841.1E-18,802.9E-18,770.3E-18,742.0E-18,717.1E-18,695.1E-18,675.4E-18,657.7E-18,641.7E-18,627.0E-18,613.7E-18
200.0E-3,0.000,204.7E-3,353.7E-3,375.4E-3,384.5E-3,391.2E-3,397.4E-3,403.8E-3,410.8E-3,418.5E-3,427.1E-3,436.6E-3,447.2E-3,101.7E-3,101.8E-3,102.0E-3,102.2E-3,102.5E-3,102.7E-3,103.0E-3,103.3E-3,103.6E-3,103.9E-3,104.3E-3,104.7E-3,105.1E-3,0.000,5.418,9.325,9.835,9.996,10.08,10.14,10.18,10.22,10.25,10.28,10.31,10.33,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,-218.3E-15,384.5E-9,539.2E-9,708.2E-9,921.2E-9,1.192E-6,1.536E-6,1.972E-6,2.521E-6,3.209E-6,4.065E-6,5.124E-6,6.426E-6,0.000,26.47,26.36,26.19,26.00,25.77,25.51,25.22,24.88,24.50,24.08,23.61,23.10,0.000,833.2E-9,1.141E-6,1.457E-6,1.839E-6,2.306E-6,2.874E-6,3.561E-6,4.384E-6,5.359E-6,6.504E-6,7.833E-6,9.357E-6,0.000,10.18E-6,14.22E-6,18.55E-6,23.95E-6,30.72E-6,39.20E-6,49.73E-6,62.72E-6,78.62E-6,97.87E-6,121.0E-6,148.4E-6,7.702E-6,1.879E-6,1.524E-6,1.886E-6,2.396E-6,3.048E-6,3.866E-6,4.884E-6,6.137E-6,7.667E-6,9.517E-6,11.74E-6,14.37E-6,0.000,1.873E9,2.630E9,3.461E9,4.509E9,5.831E9,7.486E9,9.546E9,12.09E9,15.20E9,18.98E9,23.51E9,28.90E9,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,942.9E-18,375.5E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,375.8E-18,118.4E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,118.6E-18,375.5E-18,370.8E-18,365.9E-18,358.8E-18,351.0E-18,344.3E-18,339.0E-18,334.8E-18,331.4E-18,328.7E-18,326.5E-18,324.6E-18,323.0E-18,-839.7E-21,-1.101E-18,-1.097E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,-1.096E-18,942.9E-18,886.7E-18,841.2E-18,803.0E-18,770.4E-18,742.1E-18,717.2E-18,695.2E-18,675.5E-18,657.8E-18,641.7E-18,627.1E-18,613.7E-18
250.0E-3,0.000,205.3E-3,367.7E-3,395.3E-3,408.8E-3,420.0E-3,431.2E-3,443.0E-3,455.8E-3,469.8E-3,485.1E-3,501.5E-3,519.3E-3,101.9E-3,102.0E-3,102.2E-3,102.6E-3,102.9E-3,103.3E-3,103.7E-3,104.2E-3,104.7E-3,105.3E-3,106.0E-3,106.8E-3,107.7E-3,0.000,5.279,9.383,9.953,10.13,10.22,10.27,10.32,10.35,10.38,10.41,10.43,10.44,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,-365.2E-15,1.423E-6,1.981E-6,2.570E-6,3.295E-6,4.193E-6,5.304E-6,6.668E-6,8.330E-6,10.34E-6,12.75E-6,15.61E-6,18.99E-6,0.000,25.71,25.52,25.18,24.77,24.32,23.83,23.29,22.71,22.09,21.45,20.79,20.11,0.000,2.892E-6,3.917E-6,4.905E-6,6.049E-6,7.385E-6,8.935E-6,10.71E-6,12.73E-6,14.99E-6,17.49E-6,20.22E-6,23.16E-6,0.000,36.59E-6,50.54E-6,64.69E-6,81.62E-6,102.0E-6,126.4E-6,155.3E-6,189.1E-6,228.4E-6,273.5E-6,324.6E-6,382.0E-6,28.15E-6,6.930E-6,5.386E-6,6.500E-6,8.059E-6,9.984E-6,12.30E-6,15.05E-6,18.27E-6,22.01E-6,26.28E-6,31.13E-6,36.58E-6,0.000,6.657E9,9.234E9,11.90E9,15.15E9,19.10E9,23.84E9,29.45E9,36.04E9,43.68E9,52.45E9,62.41E9,73.60E9,943.9E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,943.6E-18,385.9E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,387.8E-18,113.7E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,114.6E-18,385.9E-18,372.4E-18,368.7E-18,362.6E-18,354.9E-18,347.5E-18,341.5E-18,336.7E-18,333.0E-18,330.0E-18,327.6E-18,325.5E-18,323.8E-18,-4.636E-18,-6.112E-18,-6.091E-18,-6.084E-18,-6.083E-18,-6.082E-18,-6.082E-18,-6.081E-18,-6.081E-18,-6.081E-18,-6.081E-18,-6.081E-18,-6.081E-18,943.9E-18,887.2E-18,841.6E-18,803.5E-18,770.8E-18,742.5E-18,717.7E-18,695.6E-18,676.0E-18,658.2E-18,642.2E-18,627.6E-18,614.2E-18
